t,r,r_dot,theta,theta_dot
5721160.386795598,117096377037.80818,-17143.11910048795,0.9205358218496968,1.6060964143919135e-07
5742194.064688229,116734316807.55951,-17283.782236446048,0.9239186915846089,1.6105422465118358e-07
5763227.74258086,116369286173.85457,-17425.564485027953,0.9273110172699792,1.6150879741501234e-07
5784261.420473491,116001261415.45943,-17568.483355400047,0.9307130110933668,1.6197355906065813e-07
5805295.098366122,115630218439.371,-17712.556791788007,0.9341248894797606,1.624487149591561e-07
5826328.776258753,115256132765.6962,-17857.803198383474,0.9375468733073922,1.62934476922379e-07
5847362.454151384,114878979522.56364,-18004.241447284712,0.9409791879794438,1.6343106333194045e-07
5868396.1320440145,114498733441.04306,-18151.890885890778,0.9444220634955411,1.639386992647114e-07
5889429.809936645,114115368838.8495,-18300.771358992864,0.9478757346767505,1.6445761687303322e-07
5910463.487829276,113728859609.58669,-18450.90322690246,0.9513404413224378,1.6498805568333698e-07
5931497.165721907,113339179209.25917,-18602.30738773413,0.9548164284065191,1.6553026296524145e-07
5952530.843614538,112946300654.07289,-18755.005280792127,0.9583039461092775,1.6608449378986945e-07
5973564.521507169,112550196503.00067,-18909.018911616593,0.9618032500653414,1.6665101146885057e-07
5994598.1993998,112150838846.23393,-19064.37087001053,0.9653146015310802,1.6723008786469207e-07
6015631.877292431,111748199286.83531,-19221.08436204531,0.9688382676601993,1.6782200393232505e-07
6036665.555185062,111342248937.73288,-19379.183215007342,0.9723745215483139,1.6842704980428414e-07
6057699.233077692,110932958405.16954,-19538.691902370705,0.9759236424749616,1.6904552523747092e-07
6078732.910970323,110520297774.10149,-19699.63556596839,0.9794859161168404,1.6967774000859567e-07
6099766.588862954,110104236587.14728,-19862.040054290665,0.9830616348731952,1.703240145778286e-07
6120800.266755585,109684743839.40508,-20025.9319314552,0.9866510979448638,1.7098468024596958e-07
6141833.944648216,109261787961.80865,-20191.33850332819,0.9902546115838492,1.7166007963243017e-07
6162867.6225408465,108835336803.1964,-20358.287845441133,0.9938724893608459,1.7235056718594173e-07
6183901.300433477,108405357606.9188,-20526.808847072414,0.9975050525366016,1.7305650996791546e-07
6204934.978326108,107971817003.93431,-20696.931223663272,1.0011526301701188,1.7377828787542927e-07
6225968.656218739,107534680993.68513,-20868.68554775162,1.0048155594118988,1.7451629422117415e-07
