,0
1970-01-15 19:25:00,0.6420384680989621
1970-01-15 20:30:00,0.6420384931513984
1970-01-15 20:50:00,0.6420384931513665
1970-01-15 22:45:00,0.6383046702906132
1970-01-15 23:35:00,0.6383046702906132
1970-01-15 23:45:00,0.6403421214940184
1970-01-16 00:10:00,0.6084396857319376
1970-01-16 00:15:00,0.6084396857319415
1970-01-16 01:10:00,0.5740993044427478
1970-01-16 01:45:00,0.5423548351483904
1970-01-16 02:10:00,0.5149352960623637
1970-01-16 03:45:00,0.5145568133298815
1970-01-16 03:55:00,0.491150021596114
1970-01-16 04:05:00,0.47205659551111817
1970-01-16 04:10:00,0.4720565955111228
1970-01-16 04:30:00,0.4647766439027058
1970-01-16 04:50:00,0.4720565955111228
1970-01-16 04:55:00,0.4720565955111252
1970-01-16 06:10:00,0.4720565955110927
1970-01-16 07:25:00,0.4720514227107112
1970-01-16 07:30:00,0.4639768996505888
1970-01-16 07:35:00,0.4568751581428563
1970-01-16 07:45:00,0.45687515786989563
1970-01-16 08:10:00,0.45687515227103737
1970-01-16 08:15:00,0.4568703700569767
1970-01-16 08:40:00,0.4450464507016123
1970-01-16 11:10:00,0.4568751578698969
1970-01-16 12:20:00,0.45687515786989696
1970-01-16 12:25:00,0.47205663128595077
1970-01-16 13:35:00,0.4720565934969968
1970-01-16 15:15:00,0.47206091533296
1970-01-16 16:10:00,0.4287935336057277
1970-01-16 16:30:00,0.4720565955111228
1970-01-16 18:15:00,0.49069290043591035
1970-01-16 18:20:00,0.491150021596114
1970-01-16 18:35:00,0.4911500134518276
1970-01-16 18:50:00,0.5342572957223488
1970-01-16 19:50:00,0.5342572848616152
1970-01-16 19:55:00,0.514556813760818
1970-01-16 20:00:00,0.4429784395713869
1970-01-16 20:20:00,0.5423551661974153
1970-01-16 20:45:00,0.5423551666702325
1970-01-16 21:25:00,0.5423551666044368
1970-01-16 21:30:00,0.5423551666044288
1970-01-16 21:35:00,0.5740993044427697
1970-01-16 22:45:00,0.5741015979621634
1970-01-16 22:50:00,0.5741144205120744
1970-01-16 23:35:00,0.5461276998311217
1970-01-17 00:45:00,0.5423551663473137
1970-01-17 00:50:00,0.6084431960537818
1970-01-17 00:55:00,0.6373245385548527
1970-01-17 01:40:00,0.6370245565698619
1970-01-17 01:45:00,0.6370186960265519
1970-01-17 01:50:00,0.6370189244140336
1970-01-17 02:30:00,0.6370186960265519
1970-01-17 03:40:00,0.6370186960265519
1970-01-17 03:45:00,0.6370186960262286
1970-01-17 05:00:00,0.6345639280504265
1970-01-17 05:05:00,0.6324551285622251
1970-01-17 06:45:00,0.6345639280504265
1970-01-17 09:00:00,0.6325399342130843
1970-01-17 09:05:00,0.632455121568724
1970-01-17 09:10:00,0.632455121568724
1970-01-17 09:30:00,0.6293260002567308
1970-01-17 10:35:00,0.6307169708733624
1970-01-17 11:05:00,0.6307169708734012
1970-01-17 11:10:00,0.663965412810307
1970-01-17 11:15:00,0.6324533908877902
1970-01-17 11:50:00,0.6324551215687244
1970-01-17 12:20:00,0.6370186956415611
1970-01-17 12:25:00,0.6082153418260527
1970-01-17 12:50:00,0.6073651340220049
1970-01-17 13:10:00,0.6084396857319376
1970-01-17 16:45:00,0.5740993044427478
1970-01-17 16:50:00,0.5733103673255203
1970-01-17 16:55:00,0.5740993044427478
1970-01-17 17:05:00,0.5423551667753566
1970-01-17 17:35:00,0.5145568137608288
1970-01-17 18:05:00,0.5145568137608288
1970-01-17 18:15:00,0.5423551971187787
1970-01-17 18:50:00,0.5423553404993942
1970-01-17 19:10:00,0.3813488497382883
1970-01-17 19:15:00,0.6084702939586955
1970-01-17 19:40:00,0.5740993047184056
1970-01-17 20:05:00,0.5740993044427478
1970-01-17 20:10:00,0.6263015732323353
1970-01-17 20:15:00,0.636939874780038
1970-01-17 20:25:00,0.6418549996905388
1970-01-17 22:15:00,0.6420384931513984
1970-01-17 22:30:00,0.6420384931513984
1970-01-17 23:45:00,0.6420384923816168
1970-01-18 00:15:00,0.6420384954170905
1970-01-18 00:20:00,0.6420384931474842
1970-01-18 02:55:00,0.6420414975131663
1970-01-18 03:30:00,0.6420384931513984
1970-01-18 03:40:00,0.6340839323260904
1970-01-18 03:55:00,0.6420384931513988
1970-01-18 05:35:00,0.639687569514482
1970-01-18 05:40:00,0.6420384931513984
1970-01-18 05:45:00,0.6383046702906132
1970-01-18 05:50:00,0.6313436491670574
1970-01-18 07:35:00,0.6084396857319376
1970-01-18 08:10:00,0.5740993369317595
1970-01-18 08:15:00,0.5740993044427478
1970-01-18 08:50:00,0.5766842302227903
1970-01-18 09:20:00,0.5740993044427478
1970-01-18 09:50:00,0.6084396940640097
1970-01-18 10:25:00,0.5740993044427478
1970-01-18 10:30:00,0.5740993044427478
1970-01-18 11:30:00,0.5740993044427478
1970-01-18 11:50:00,0.608384745475792
1970-01-18 11:55:00,0.6076685775230983
1970-01-18 12:40:00,0.6383023953577632
1970-01-18 13:50:00,0.6383046476846735
1970-01-18 17:00:00,0.6313540118345544
1970-01-18 18:05:00,0.637018695288911
1970-01-18 19:05:00,0.6370186960265519
1970-01-18 19:10:00,0.639687569514482
1970-01-18 20:25:00,0.6371441117642236
1970-01-18 21:15:00,0.6370186591365863
1970-01-18 21:50:00,0.639687569514482
1970-01-18 22:15:00,0.639687569514482
1970-01-18 22:20:00,0.6396875695144849
1970-01-18 23:25:00,0.6465775269038342
1970-01-18 23:40:00,0.6396875693491704
1970-01-19 01:00:00,0.6383046702906132
1970-01-19 01:05:00,0.6084396857319376
1970-01-19 01:55:00,0.6084396857319376
1970-01-19 02:25:00,0.6383047304036301
1970-01-19 02:55:00,0.6420384931513984
1970-01-19 03:05:00,0.6420384946812061
1970-01-19 03:30:00,0.64203847368445
1970-01-19 04:40:00,0.6383046702906138
1970-01-19 05:00:00,0.6420384931513984
1970-01-19 05:05:00,0.6383049214692427
1970-01-19 05:25:00,0.6383046702906132
