t,r,r_dot,theta,theta_dot
3112984.3281093696,139210376061.33142,-9570.303590556165,0.4394139200899754,1.0248959955681206e-07
3134018.0060020005,139007883271.8218,-9683.954302943455,0.44156638198052767,1.0217913635430285e-07
3155051.6838946315,138802993131.84436,-9798.257682024017,0.44371235113865876,1.0187223222991813e-07
3176085.3617872624,138595691869.61285,-9913.21794425904,0.4458519023151596,1.0156887709268213e-07
3197119.0396798933,138385965623.88974,-10028.839442984623,0.44798511005490754,1.0126906125035345e-07
3218152.717572524,138173800443.43378,-10145.126669239771,0.45011204869443383,1.0097277541078342e-07
3239186.395465155,137959182275.7762,-10262.084259531588,0.4522327923934086,1.0068001070316053e-07
3260220.0733577856,137742096967.20706,-10379.71699584444,0.4543474151346802,1.0039075867803602e-07
3281253.7512504165,137522530262.7752,-10498.029805639968,0.456455990724276,1.0010501130732384e-07
3302287.4291430474,137300467806.28824,-10617.027761857074,0.45855859279140154,9.982276098430068e-08
3323321.1070356783,137075895133.58823,-10736.716088050422,0.46065529480871825,9.95440005374284e-08
3344354.7849283093,136848797667.00195,-10857.100162010154,0.46274617011223423,9.9268723241205e-08
3365388.46282094,136619160719.27052,-10978.185513059823,0.4648312918868304,9.899692280836415e-08
3386422.140713571,136386969479.33197,-11099.977833476763,0.466910733205767,9.872859341960161e-08
3407455.818606202,136152209012.056,-11222.48297870046,0.4689845670314511,9.846372972412553e-08
3428489.496498833,135914864258.24396,-11345.706967332551,0.4710528662154365,9.820232683965653e-08
3449523.174391464,135674920034.62886,-11469.65598113683,0.47311570349842375,9.794438035242767e-08
3470556.852284095,135432361026.64514,-11594.33637129559,0.47517315153170536,9.768988633363245e-08
3491590.5301767252,135187171782.1787,-11719.754663135798,0.4772252828985636,9.743884135286789e-08
3512624.208069356,134939336715.19016,-11845.917553352327,0.47927217010107587,9.71912424702783e-08
3533657.885961987,134688840090.58118,-11972.831923722966,0.48131388560194105,9.694708727167702e-08
3554691.563854618,134435666023.9205,-12100.504841351545,0.4833505018252633,9.670637386917629e-08
3575725.241747249,134179798481.44395,-12228.943558667925,0.48538209115655184,9.646910090118732e-08
3596758.91963988,133921221280.05446,-12358.155513428002,0.48740872594272133,9.623526753242018e-08
3617792.5975325108,133659918076.32419,-12488.148339237052,0.4894304785242908,9.600487348151816e-08
3638826.2754251417,133395872365.42311,-12618.929865739681,0.4914474212412776,9.57779190226185e-08
3659859.9533177726,133129067477.90576,-12750.50812244888,0.4934596264391877,9.555440499439159e-08
3680893.6312104035,132859486566.78734,-12882.891351670787,0.49546716650469036,9.533433283325176e-08
3701927.3091030344,132587112607.54149,-13016.088008506844,0.4974701138656243,9.511770457336283e-08
3722960.986995665,132311928398.1003,-13150.106760853792,0.4994685409909975,9.490452284663813e-08
3743994.664888296,132033916557.82721,-13284.956490494726,0.5014625203938986,9.469479088561041e-08
3765028.3427809267,131753059510.80843,-13420.646310344915,0.5034521246802819,9.448851256935393e-08
3786062.0206735577,131469339494.48885,-13557.185554675954,0.5054374265258047,9.428569239838879e-08
3807095.6985661886,131182738543.21893,-13694.58379762792,0.507418498719054,9.408633554218224e-08
3828129.3764588195,130893238482.0944,-13832.850859902946,0.5093954141785432,9.389044785658672e-08
3849163.0543514504,130600820926.95622,-13971.99680876522,0.5113682459527124,9.369803588383997e-08
3870196.7322440813,130305467284.3906,-14112.031958040985,0.5133370672199282,9.350910685256489e-08
3891230.4101367122,130007158743.7117,-14252.966877206984,0.5153019513112317,9.332366870216392e-08
3912264.088029343,129705876265.7168,-14394.812403181839,0.5172629717442564,9.314173011538671e-08
3933297.7659219736,129401600586.07504,-14537.579637033416,0.519220202211908,9.296330050886521e-08
3954331.4438146045,129094312195.88492,-14681.279967034692,0.5211737166350956,9.278839009396868e-08
3975365.1217072355,128783991341.14795,-14825.925069275,0.5231235891641907,9.26170098784297e-08
3996398.7995998664,128470618022.76875,-14971.526907660034,0.5250698941790269,9.244917166634418e-08
4017432.4774924973,128154171993.49356,-15118.097737654722,0.5270127062974702,9.22848880683801e-08
4038466.155385128,127834632738.42455,-15265.650129257938,0.5289521004314065,9.212417256516336e-08
4059499.833277759,127511979483.39049,-15414.196956481555,0.5308881517634589,9.196703947873488e-08
4080533.51117039,127186191172.15973,-15563.75142667684,0.5328209358079746,9.181350405120967e-08
4101567.189063021,126857246462.73059,-15714.327085183022,0.5347505284212003,9.166358245735558e-08
4122600.866955652,126525123727.33142,-15865.937815327294,0.5366770058012831,9.151729180459347e-08
4143634.544848283,126189801050.47948,-16018.597840956205,0.5386004444936774,9.137465014003741e-08
4164668.2227409133,125851256207.33366,-16172.321753790755,0.5405209214526235,9.12356765272334e-08
4185701.900633544,125509466670.48007,-16327.124503925448,0.5424385140228561,9.110039102012728e-08
4206735.578526176,125164409586.35817,-16483.021432332374,0.5443533000026433,9.096881475204179e-08
4227769.2564188065,124816061769.33757,-16640.028278782454,0.5462653576600051,9.084096995755312e-08
4248802.934311437,124464399701.71805,-16798.16118184545,0.5481747657327146,9.071687997249085e-08
4269836.612204067,124109399530.3984,-16957.436683476677,0.5500816034375998,9.059656924697343e-08
4290870.290096698,123751037043.3822,-17117.871760228234,0.5519859505373366,9.04800634348595e-08
4311903.967989329,123389287675.19699,-17279.48381545661,0.5538878873254031,9.036738937169396e-08
4332937.64588196,123024126479.85884,-17442.290718631873,0.5557874946991751,9.025857518493758e-08
4353971.323774591,122655528126.47844,-17606.310811552034,0.5576848541720135,9.015365031151445e-08
4375005.001667222,122283466899.26103,-17771.562908343054,0.5595800478732643,9.005264549781185e-08
4396038.679559853,121907916687.35022,-17938.066310087397,0.5614731585768387,8.995559284220954e-08
4417072.357452484,121528850964.63766,-18105.84083226585,0.5633642697593304,8.986252587578913e-08
4438106.035345115,121146242786.86864,-18274.906810250362,0.5652534656067765,8.977347957734685e-08
4459139.713237746,120760064765.23805,-18445.285139360956,0.5671408310871678,8.968849048858882e-08
4480173.391130377,120370289065.61998,-18616.99727600726,0.5690264519525896,8.960759671743053e-08
4501207.0690230075,119976887407.08926,-18790.06523995889,0.5709104147433887,8.953083794471942e-08
4522240.746915638,119579831034.73706,-18964.511654808415,0.5727928068656337,8.945825554469975e-08
4543274.424808269,119179090718.7067,-19140.359748165025,0.5746737165944987,8.938989258610703e-08
4564308.1027009,118774636723.82729,-19317.633401222516,0.5765532331577007,8.93257939772838e-08
4585341.780593531,118366438800.40842,-19496.357163302586,0.5784314467611584,8.926600650902212e-08
4606375.458486162,117954466184.23338,-19676.556251865954,0.5803084485890122,8.921057885459722e-08
4627409.136378793,117538687575.454,-19858.25658586427,0.5821843308640483,8.915956167090614e-08
